Order ID,Consumer Type,Category,Sub Category,Amount,Quantity,Profit,Payment mode
KL-2020-5038166,Consumer,Office Supplies,Storage,44,1,-5,Credit card
KL-2020-5038167,Consumer,Office Supplies,Storage,748,4,283,Credit card
KL-2020-5038168,Consumer,Technology,Phones,214,2,18,UPI
KL-2020-5038169,Consumer,Office Supplies,Envelopes,214,7,105,UPI
KL-2020-5038170,Consumer,Office Supplies,Storage,"1,156",10,231,COD
KL-2020-5038171,Consumer,Office Supplies,Appliances,"2,699",9,890,EMI
KL-2020-5038172,Consumer,Office Supplies,Labels,18,3,-6,EMI
KL-2020-5038173,Consumer,Furniture,Bookcases,585,4,88,COD
KL-2020-5038174,Consumer,Office Supplies,Art,77,4,17,Credit card
KL-2020-5038175,Consumer,Office Supplies,Art,40,2,10,UPI
KL-2020-5038176,Consumer,Office Supplies,Fasteners,30,2,12,Credit card
KL-2020-5038177,Consumer,Office Supplies,Paper,74,4,4,Credit card
KL-2020-5038178,Consumer,Office Supplies,Envelopes,28,3,-1,Credit card
KL-2020-5038179,Home Office,Office Supplies,Art,56,4,-44,Credit card
KL-2020-5038180,Consumer,Technology,Phones,279,2,70,UPI
KL-2020-5038181,Consumer,Technology,Accessories,246,8,74,UPI
KL-2020-5038182,Consumer,Furniture,Bookcases,387,3,52,COD
KL-2020-5038183,Consumer,Furniture,Bookcases,785,2,270,EMI
KL-2020-5038184,Consumer,Office Supplies,Paper,59,2,27,EMI
KL-2020-5038185,Consumer,Office Supplies,Supplies,226,6,14,COD
KL-2020-5038186,Consumer,Technology,Phones,859,6,43,Credit card
KL-2020-5038187,Corporate,Office Supplies,Art,137,3,63,UPI
KL-2020-5038188,Corporate,Office Supplies,Envelopes,39,2,4,Credit card
KL-2020-5038189,Consumer,Office Supplies,Art,117,4,6,Credit card
KL-2020-5038190,Corporate,Office Supplies,Fasteners,81,5,29,Credit card
KL-2020-5038191,Consumer,Furniture,Bookcases,345,2,107,Credit card
KL-2020-5038192,Consumer,Office Supplies,Binders,28,1,0,UPI
KL-2020-5038193,Consumer,Office Supplies,Binders,36,5,13,UPI
KL-2020-5038194,Consumer,Technology,Machines,60,2,-26,COD
KL-2020-5038195,Consumer,Office Supplies,Storage,283,2,48,EMI
KL-2020-5038196,Corporate,Technology,Accessories,174,3,54,EMI
KL-2020-5038197,Corporate,Office Supplies,Binders,99,2,11,COD
KL-2020-5038198,Corporate,Office Supplies,Supplies,323,7,71,Credit card
KL-2020-5038199,Corporate,Office Supplies,Envelopes,141,6,27,UPI
KL-2020-5038200,Corporate,Technology,Accessories,332,4,53,Credit card
KL-2020-5038201,Corporate,Office Supplies,Supplies,180,6,34,Credit card
KL-2020-5038202,Corporate,Furniture,Chairs,412,3,148,Credit card
KL-2020-5038203,Corporate,Office Supplies,Storage,154,2,8,Credit card
KL-2020-5038204,Corporate,Office Supplies,Storage,184,5,-28,UPI
KL-2020-5038205,Corporate,Technology,Copiers,527,2,132,UPI
KL-2020-5038206,Home Office,Office Supplies,Labels,54,6,8,COD
KL-2020-5038207,Consumer,Office Supplies,Storage,356,2,0,EMI
KL-2020-5038208,Corporate,Furniture,Bookcases,371,3,41,EMI
KL-2020-5038209,Corporate,Office Supplies,Appliances,"2,637",5,949,COD
KL-2020-5038210,Corporate,Office Supplies,Art,26,2,8,Credit card
KL-2020-5038211,Corporate,Office Supplies,Paper,227,8,95,UPI
KL-2020-5038212,Corporate,Office Supplies,Paper,136,4,15,Credit card
KL-2020-5038213,Corporate,Office Supplies,Appliances,"1,339",3,223,Credit card
KL-2020-5038214,Corporate,Office Supplies,Storage,302,7,121,Credit card
KL-2020-5038215,Consumer,Office Supplies,Binders,24,4,8,Credit card
KL-2020-5038216,Consumer,Furniture,Furnishings,445,4,209,UPI
KL-2020-5038217,Consumer,Office Supplies,Fasteners,32,3,5,UPI
KL-2020-5038218,Consumer,Technology,Phones,300,3,-125,COD
KL-2020-5038219,Home Office,Office Supplies,Art,107,2,9,EMI
KL-2020-5038220,Consumer,Technology,Copiers,406,2,-10,EMI
KL-2020-5038221,Consumer,Technology,Phones,534,7,119,COD
KL-2020-5038222,Consumer,Office Supplies,Binders,120,4,23,Credit card
KL-2020-5038223,Consumer,Office Supplies,Envelopes,79,3,39,UPI
KL-2020-5038224,Corporate,Office Supplies,Paper,40,3,13,Credit card
KL-2020-5038225,Corporate,Technology,Machines,716,5,101,Credit card
KL-2020-5038226,Consumer,Technology,Copiers,264,2,3,Credit card
KL-2020-5038227,Home Office,Office Supplies,Binders,20,3,-4,Credit card
KL-2020-5038228,Home Office,Office Supplies,Envelopes,35,2,-33,UPI
KL-2020-5038229,Home Office,Technology,Copiers,482,3,-145,UPI
KL-2020-5038230,Consumer,Furniture,Furnishings,38,2,6,COD
KL-2020-5038231,Consumer,Technology,Machines,137,1,-6,EMI
KL-2020-5038232,Consumer,Technology,Phones,"1,623",3,134,EMI
KL-2020-5038233,Corporate,Furniture,Furnishings,330,3,16,COD
KL-2020-5038234,Corporate,Office Supplies,Art,79,4,33,Credit card
KL-2020-5038235,Corporate,Technology,Copiers,"1,226",5,417,UPI
KL-2020-5038236,Consumer,Office Supplies,Envelopes,43,3,-1,Credit card
KL-2020-5038237,Home Office,Furniture,Furnishings,260,5,57,Credit card
KL-2020-5038238,Corporate,Office Supplies,Binders,19,4,8,Credit card
KL-2020-5038239,Corporate,Office Supplies,Binders,12,1,3,Credit card
KL-2020-5038240,Corporate,Office Supplies,Storage,594,5,-297,UPI
KL-2020-5038241,Corporate,Office Supplies,Labels,25,3,2,UPI
KL-2020-5038242,Corporate,Technology,Accessories,512,2,205,COD
KL-2020-5038243,Consumer,Furniture,Chairs,507,4,175,EMI
KL-2020-5038244,Consumer,Furniture,Furnishings,147,3,21,EMI
KL-2020-5038245,Home Office,Office Supplies,Binders,104,2,19,COD
KL-2020-5038246,Home Office,Office Supplies,Supplies,57,2,27,Credit card
KL-2020-5038247,Corporate,Office Supplies,Art,22,1,4,UPI
KL-2020-5038248,Corporate,Office Supplies,Supplies,177,6,21,Credit card
KL-2020-5038249,Consumer,Office Supplies,Labels,73,9,10,Credit card
KL-2020-5038250,Consumer,Technology,Accessories,465,4,140,Credit card
KL-2020-5038251,Consumer,Technology,Phones,468,3,0,Credit card
KL-2020-5038252,Corporate,Office Supplies,Binders,106,2,49,UPI
KL-2020-5038253,Corporate,Office Supplies,Envelopes,53,2,6,UPI
KL-2020-5038254,Corporate,Office Supplies,Storage,131,3,54,COD
KL-2020-5038255,Home Office,Office Supplies,Binders,27,3,6,EMI
KL-2020-5038256,Consumer,Office Supplies,Binders,15,1,-3,EMI
KL-2020-5038257,Home Office,Technology,Phones,387,6,32,COD
KL-2020-5038258,Consumer,Office Supplies,Labels,28,3,0,Credit card
KL-2020-5038259,Home Office,Office Supplies,Storage,336,6,112,UPI
KL-2020-5038260,Corporate,Office Supplies,Fasteners,42,3,16,Credit card
KL-2020-5038261,Consumer,Office Supplies,Supplies,351,8,130,Credit card
KL-2020-5038262,Corporate,Office Supplies,Binders,41,7,11,Credit card
KL-2020-5038263,Corporate,Technology,Copiers,286,2,64,Credit card
KL-2020-5038264,Home Office,Technology,Accessories,139,5,-139,UPI
KL-2020-5038265,Corporate,Furniture,Tables,516,2,-396,UPI
KL-2020-5038266,Corporate,Furniture,Furnishings,126,5,6,COD
KL-2020-5038267,Corporate,Office Supplies,Art,145,5,59,EMI
KL-2020-5038268,Corporate,Office Supplies,Labels,28,3,13,EMI
KL-2020-5038269,Corporate,Office Supplies,Storage,41,2,1,COD
KL-2020-5038270,Corporate,Technology,Accessories,42,1,14,Credit card
KL-2020-5038271,Home Office,Office Supplies,Binders,9,2,-5,UPI
KL-2020-5038272,Home Office,Technology,Phones,167,2,-73,Credit card
KL-2020-5038273,Consumer,Office Supplies,Storage,53,3,16,Credit card
KL-2020-5038274,Consumer,Technology,Phones,910,5,200,Credit card
KL-2020-5038275,Consumer,Office Supplies,Supplies,84,3,34,Credit card
KL-2020-5038276,Corporate,Office Supplies,Binders,40,3,1,UPI
KL-2020-5038277,Home Office,Furniture,Chairs,130,2,16,UPI
KL-2020-5038278,Home Office,Office Supplies,Paper,141,8,28,COD
KL-2020-5038279,Home Office,Office Supplies,Storage,46,3,4,EMI
KL-2020-5038280,Home Office,Office Supplies,Storage,372,2,144,EMI
KL-2020-5038281,Home Office,Technology,Machines,510,2,-24,COD
KL-2020-5038282,Home Office,Office Supplies,Art,54,3,4,Credit card
KL-2020-5038283,Consumer,Furniture,Bookcases,547,4,207,UPI
KL-2020-5038284,Corporate,Office Supplies,Storage,191,3,-187,Credit card
KL-2020-5038285,Corporate,Technology,Phones,228,3,-114,Credit card
KL-2020-5038286,Consumer,Office Supplies,Art,38,2,14,Credit card
KL-2020-5038287,Corporate,Office Supplies,Art,100,2,0,Credit card
KL-2020-5038288,Corporate,Office Supplies,Paper,143,5,14,UPI
KL-2020-5038289,Corporate,Office Supplies,Storage,130,3,2,UPI
KL-2020-5038290,Consumer,Office Supplies,Storage,"1,327",7,221,COD
KL-2020-5038291,Consumer,Technology,Machines,796,3,47,EMI
KL-2020-5038292,Consumer,Office Supplies,Art,76,3,25,EMI
KL-2020-5038293,Consumer,Furniture,Bookcases,"1,243",3,398,COD
KL-2020-5038294,Consumer,Technology,Accessories,233,2,70,Credit card
KL-2020-5038295,Consumer,Technology,Copiers,174,1,71,UPI
KL-2020-5038296,Corporate,Office Supplies,Art,158,3,69,Credit card
KL-2020-5038297,Consumer,Office Supplies,Binders,30,5,5,Credit card
KL-2020-5038298,Consumer,Technology,Phones,"1,110",2,144,Credit card
KL-2020-5038299,Consumer,Office Supplies,Fasteners,22,2,9,Credit card
KL-2020-5038300,Consumer,Furniture,Bookcases,"1,069",8,71,UPI
KL-2020-5038301,Consumer,Office Supplies,Supplies,27,2,8,UPI
KL-2020-5038302,Consumer,Office Supplies,Supplies,32,2,11,COD
KL-2020-5038303,Corporate,Technology,Machines,"2,037",9,359,EMI
KL-2020-5038304,Corporate,Office Supplies,Binders,25,3,9,EMI
KL-2020-5038305,Consumer,Office Supplies,Art,164,3,78,COD
KL-2020-5038306,Consumer,Office Supplies,Paper,206,10,97,Credit card
KL-2020-5038307,Consumer,Office Supplies,Appliances,543,2,-130,UPI
KL-2020-5038308,Consumer,Office Supplies,Storage,636,6,-153,Credit card
KL-2020-5038309,Consumer,Office Supplies,Envelopes,137,5,45,Credit card
KL-2020-5038310,Consumer,Technology,Copiers,313,3,-26,Credit card
KL-2020-5038311,Corporate,Furniture,Furnishings,93,7,-62,Credit card
KL-2020-5038312,Corporate,Office Supplies,Supplies,172,6,34,UPI
KL-2020-5038313,Home Office,Office Supplies,Paper,89,6,20,UPI
KL-2020-5038314,Home Office,Office Supplies,Paper,83,4,34,COD
KL-2020-5038315,Corporate,Office Supplies,Envelopes,41,2,16,EMI
KL-2020-5038316,Corporate,Office Supplies,Labels,26,3,12,EMI
KL-2020-5038317,Corporate,Office Supplies,Supplies,89,2,26,COD
KL-2020-5038318,Consumer,Office Supplies,Binders,9,1,2,Credit card
KL-2020-5038319,Home Office,Office Supplies,Appliances,117,2,51,UPI
KL-2020-5038320,Home Office,Office Supplies,Binders,31,2,2,Credit card
KL-2020-5038321,Home Office,Office Supplies,Supplies,87,2,4,Credit card
KL-2020-5038322,Home Office,Technology,Copiers,173,1,86,Credit card
KL-2020-5038323,Corporate,Office Supplies,Binders,28,4,14,Credit card
KL-2020-5038324,Consumer,Office Supplies,Storage,536,3,232,UPI
KL-2020-5038325,Home Office,Technology,Accessories,148,2,15,UPI
KL-2020-5038326,Home Office,Office Supplies,Art,22,1,0,COD
KL-2020-5038327,Home Office,Office Supplies,Art,80,3,3,EMI
KL-2020-5038328,Home Office,Office Supplies,Binders,43,3,2,EMI
KL-2020-5038329,Home Office,Office Supplies,Fasteners,41,3,8,COD
KL-2020-5038330,Corporate,Office Supplies,Storage,256,2,17,Credit card
KL-2020-5038331,Corporate,Technology,Copiers,445,2,-73,UPI
KL-2020-5038332,Consumer,Furniture,Chairs,324,2,10,Credit card
KL-2020-5038333,Consumer,Office Supplies,Envelopes,123,6,49,Credit card
KL-2020-5038334,Consumer,Furniture,Furnishings,222,2,104,Credit card
KL-2020-5038335,Consumer,Technology,Phones,67,1,29,Credit card
KL-2020-5038336,Corporate,Furniture,Tables,176,1,8,UPI
KL-2020-5038337,Corporate,Office Supplies,Art,88,4,16,UPI
KL-2020-5038338,Home Office,Office Supplies,Binders,159,3,73,COD
KL-2020-5038339,Corporate,Furniture,Chairs,127,4,-56,EMI
KL-2020-5038340,Corporate,Technology,Phones,273,4,-224,EMI
KL-2020-5038341,Consumer,Office Supplies,Art,47,2,16,COD
KL-2020-5038342,Consumer,Office Supplies,Binders,38,3,17,Credit card
KL-2020-5038343,Home Office,Office Supplies,Art,139,6,-67,UPI
KL-2020-5038344,Consumer,Office Supplies,Appliances,567,1,28,Credit card
KL-2020-5038345,Consumer,Office Supplies,Art,140,5,6,Credit card
KL-2020-5038346,Consumer,Office Supplies,Fasteners,44,4,15,Credit card
KL-2020-5038347,Corporate,Office Supplies,Paper,249,5,30,Credit card
KL-2020-5038348,Consumer,Office Supplies,Storage,194,4,52,UPI
KL-2020-5038349,Corporate,Furniture,Chairs,509,6,215,UPI
KL-2020-5038350,Corporate,Furniture,Furnishings,330,3,125,COD
KL-2020-5038351,Corporate,Technology,Machines,"2,910",11,-69,EMI
KL-2020-5038352,Home Office,Office Supplies,Storage,21,2,-13,EMI
KL-2020-5038353,Consumer,Office Supplies,Binders,348,11,143,COD
KL-2020-5038354,Corporate,Office Supplies,Art,75,3,5,Credit card
KL-2020-5038355,Corporate,Technology,Phones,220,3,33,UPI
KL-2020-5038356,Home Office,Technology,Phones,146,3,-167,Credit card
KL-2020-5038357,Corporate,Office Supplies,Binders,23,2,6,Credit card
KL-2020-5038358,Consumer,Furniture,Chairs,725,5,145,Credit card
KL-2020-5038359,Consumer,Office Supplies,Binders,92,8,24,Credit card
KL-2020-5038360,Consumer,Office Supplies,Envelopes,148,4,34,UPI
KL-2020-5038361,Consumer,Office Supplies,Storage,31,2,1,UPI
KL-2020-5038362,Consumer,Technology,Copiers,"1,901",5,589,COD
KL-2020-5038363,Consumer,Technology,Phones,"2,606",4,1042,EMI
KL-2020-5038364,Consumer,Office Supplies,Binders,87,3,25,EMI
KL-2020-5038365,Consumer,Office Supplies,Art,381,13,19,COD
KL-2020-5038366,Consumer,Office Supplies,Supplies,97,2,0,Credit card
KL-2020-5038367,Corporate,Furniture,Tables,"1,031",3,-317,UPI
KL-2020-5038368,Consumer,Office Supplies,Paper,40,3,6,Credit card
KL-2020-5038369,Consumer,Technology,Accessories,304,6,-292,Credit card
KL-2020-5038370,Corporate,Office Supplies,Storage,121,1,-1,Credit card
KL-2020-5038371,Corporate,Furniture,Furnishings,43,1,5,Credit card
KL-2020-5038372,Corporate,Office Supplies,Labels,15,3,-6,UPI
KL-2020-5038373,Home Office,Technology,Accessories,250,3,120,UPI
KL-2020-5038374,Consumer,Office Supplies,Storage,20,2,2,COD
KL-2020-5038375,Consumer,Office Supplies,Binders,34,3,12,EMI
KL-2020-5038376,Consumer,Office Supplies,Art,207,4,35,EMI
KL-2020-5038377,Consumer,Office Supplies,Binders,241,8,46,COD
KL-2020-5038378,Consumer,Technology,Accessories,114,4,21,Credit card
KL-2020-5038379,Consumer,Office Supplies,Envelopes,49,2,22,UPI
KL-2020-5038380,Consumer,Office Supplies,Art,40,2,13,Credit card
KL-2020-5038381,Consumer,Office Supplies,Storage,765,9,-179,Credit card
KL-2020-5038382,Consumer,Technology,Accessories,54,2,5,Credit card
KL-2020-5038383,Corporate,Furniture,Bookcases,374,1,-21,Credit card
KL-2020-5038384,Corporate,Furniture,Chairs,106,2,33,UPI
KL-2020-5038385,Corporate,Office Supplies,Art,63,4,7,UPI
KL-2020-5038386,Corporate,Office Supplies,Binders,27,3,6,COD
KL-2020-5038387,Corporate,Office Supplies,Binders,27,4,11,EMI
KL-2020-5038388,Corporate,Office Supplies,Binders,101,2,2,EMI
KL-2020-5038389,Corporate,Technology,Copiers,736,6,-78,COD
KL-2020-5038390,Corporate,Technology,Machines,212,3,-15,Credit card
KL-2020-5038391,Consumer,Furniture,Bookcases,239,4,-131,UPI
KL-2020-5038392,Consumer,Office Supplies,Art,349,7,115,Credit card
KL-2020-5038393,Consumer,Office Supplies,Art,168,6,18,Credit card
KL-2020-5038394,Consumer,Office Supplies,Art,97,2,46,Credit card
KL-2020-5038395,Consumer,Office Supplies,Storage,397,2,194,Credit card
KL-2020-5038396,Home Office,Technology,Copiers,573,2,0,UPI
KL-2020-5038397,Home Office,Furniture,Bookcases,"1,488",4,132,UPI
KL-2020-5038398,Consumer,Office Supplies,Art,129,4,49,COD
KL-2020-5038399,Consumer,Technology,Machines,484,4,213,EMI
KL-2020-5038400,Corporate,Office Supplies,Art,181,6,29,EMI
KL-2020-5038401,Corporate,Office Supplies,Storage,97,2,2,COD
KL-2020-5038402,Corporate,Technology,Phones,"1,063",7,266,Credit card
KL-2020-5038403,Consumer,Furniture,Tables,"1,726",5,-478,UPI
KL-2020-5038404,Consumer,Office Supplies,Art,154,3,29,Credit card
KL-2020-5038405,Consumer,Office Supplies,Binders,61,2,28,Credit card
KL-2020-5038406,Consumer,Technology,Copiers,578,3,139,Credit card
KL-2020-5038407,Consumer,Technology,Copiers,"1,899",5,228,Credit card
KL-2020-5038408,Consumer,Furniture,Chairs,205,3,80,UPI
KL-2020-5038409,Consumer,Office Supplies,Envelopes,229,5,75,UPI
KL-2020-5038410,Consumer,Technology,Copiers,143,1,3,COD
KL-2020-5038411,Corporate,Office Supplies,Art,112,5,-69,EMI
KL-2020-5038412,Corporate,Office Supplies,Binders,12,2,-6,EMI
KL-2020-5038413,Home Office,Office Supplies,Art,60,3,16,COD
KL-2020-5038414,Home Office,Office Supplies,Storage,45,3,7,Credit card
KL-2020-5038415,Consumer,Technology,Copiers,393,3,-306,UPI
KL-2020-5038416,Consumer,Office Supplies,Binders,147,5,31,Credit card
KL-2020-5038417,Home Office,Office Supplies,Art,269,5,21,Credit card
KL-2020-5038418,Home Office,Office Supplies,Art,194,4,84,Credit card
KL-2020-5038419,Home Office,Technology,Accessories,85,3,3,Credit card
KL-2020-5038420,Home Office,Technology,Phones,628,7,213,UPI
KL-2020-5038421,Consumer,Office Supplies,Art,165,3,30,UPI
KL-2020-5038422,Consumer,Office Supplies,Binders,20,3,5,COD
KL-2020-5038423,Home Office,Technology,Copiers,"1,085",3,11,EMI
KL-2020-5038424,Home Office,Office Supplies,Art,207,8,72,EMI
KL-2020-5038425,Consumer,Furniture,Bookcases,129,1,17,COD
KL-2020-5038426,Consumer,Office Supplies,Labels,10,1,5,Credit card
KL-2020-5038427,Consumer,Office Supplies,Labels,9,1,1,UPI
KL-2020-5038428,Consumer,Office Supplies,Paper,40,3,13,Credit card
KL-2020-5038429,Consumer,Office Supplies,Storage,240,5,107,Credit card
KL-2020-5038430,Consumer,Technology,Phones,"2,571",4,977,Credit card
KL-2020-5038431,Corporate,Office Supplies,Storage,84,4,21,Credit card
KL-2020-5038432,Consumer,Furniture,Chairs,920,4,-276,UPI
KL-2020-5038433,Consumer,Office Supplies,Envelopes,26,3,-12,UPI
KL-2020-5038434,Consumer,Office Supplies,Storage,16,3,-16,COD
KL-2020-5038435,Consumer,Technology,Accessories,299,7,-197,EMI
KL-2020-5038436,Corporate,Office Supplies,Binders,179,4,36,EMI
KL-2020-5038437,Corporate,Office Supplies,Binders,55,2,11,COD
KL-2020-5038438,Corporate,Office Supplies,Storage,79,5,-6,Credit card
KL-2020-5038439,Corporate,Technology,Phones,738,6,147,UPI
KL-2020-5038440,Consumer,Office Supplies,Paper,54,6,-33,Credit card
KL-2020-5038441,Consumer,Office Supplies,Supplies,74,6,-57,Credit card
KL-2020-5038442,Consumer,Office Supplies,Envelopes,75,3,4,Credit card
KL-2020-5038443,Consumer,Technology,Phones,409,5,78,Credit card
KL-2020-5038444,Corporate,Office Supplies,Art,135,5,62,UPI
KL-2020-5038445,Consumer,Office Supplies,Envelopes,52,3,18,UPI
KL-2020-5038446,Consumer,Technology,Copiers,636,2,146,COD
KL-2020-5038447,Consumer,Office Supplies,Fasteners,15,1,5,EMI
KL-2020-5038448,Consumer,Office Supplies,Storage,77,2,12,EMI
KL-2020-5038449,Consumer,Furniture,Furnishings,116,2,7,COD
KL-2020-5038450,Corporate,Technology,Machines,437,3,29,Credit card
KL-2020-5038451,Corporate,Office Supplies,Appliances,"2,594",5,1141,UPI
KL-2020-5038452,Corporate,Office Supplies,Binders,342,7,41,Credit card
KL-2020-5038453,Home Office,Office Supplies,Envelopes,259,7,59,Credit card
KL-2020-5038454,Home Office,Office Supplies,Paper,106,7,18,Credit card
KL-2020-5038455,Home Office,Technology,Copiers,"2,753",9,842,Credit card
KL-2020-5038456,Home Office,Furniture,Furnishings,123,3,17,UPI
KL-2020-5038457,Home Office,Office Supplies,Art,193,6,96,UPI
KL-2020-5038458,Corporate,Office Supplies,Art,166,6,13,COD
KL-2020-5038459,Corporate,Office Supplies,Art,15,1,3,EMI
KL-2020-5038460,Corporate,Furniture,Chairs,96,3,-8,EMI
KL-2020-5038461,Corporate,Furniture,Furnishings,24,3,-8,COD
KL-2020-5038462,Corporate,Office Supplies,Binders,101,4,-89,Credit card
KL-2020-5038463,Corporate,Office Supplies,Envelopes,30,3,-16,UPI
KL-2020-5038464,Corporate,Technology,Accessories,224,4,-14,Credit card
KL-2020-5038465,Corporate,Technology,Phones,108,3,-13,Credit card
KL-2020-5038466,Home Office,Technology,Machines,598,4,-49,Credit card
KL-2020-5038467,Corporate,Office Supplies,Envelopes,69,3,11,Credit card
KL-2020-5038468,Corporate,Technology,Accessories,348,3,66,UPI
KL-2020-5038469,Corporate,Technology,Machines,"1,533",5,506,UPI
KL-2020-5038470,Corporate,Office Supplies,Binders,50,1,1,COD
